EMG
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.30776367
0.9998291
0.95793456
0.925708
0.8894531
0.86367184
0.8354736
0.7984131
0.77182615
0.74685055
0.721875
0.6977051
0.6678955
0.6517822
0.6276123
0.60424805
0.5873291
0.56315917
0.54301757
0.520459
0.5067627
0.4906494
0.47453612
0.46245116
0.44069824
0.4189453
0.4012207
0.3971924
0.3770508
0.3585205
0.3472412
0.3319336
0.31259766
0.309375
0.2956787
0.28439942
0.26586914
0.6421142
0.6791748
0.6574219
0.6372803
0.6074707
0.59296876
0.5647705
0.54543453
0.5244873
0.50515133
0.49145508
0.4729248
0.46003416
0.44311523
0.4213623
0.39960936
0.39074707
0.37141111
0.36013183
0.34643555
0.33515623
0.32226562
0.30534667
0.2892334
0.27634278
0.26828614
0.25620118
0.24492188
0.23283692
0.22155762
0.208667
0.20302734
0.203833
0.19255371
0.18208008
0.17321777
0.15871581
0.15549316
0.14824219
0.13776855
0.13454589
0.12084961
0.11843262
0.1144043
0.10070801
0.0942627
0.08862305
0.08701172
0.082177736
0.064453125
0.064453125
0.062841795
0.0515625
0.04914551
0.044311523
0.03786621
0.030615235
0.034643553
0.031420898
0.013696289
0.012890625
0.008056641
0.012890625
0.0
0.0
0.0016113281
0.0
0.0016113281
0.07331543
0.07895508
0.07492676
0.064453125
0.056396484
0.04592285
0.042700194
0.04914551
0.04189453
0.02980957
0.023364257
0.02175293
0.012890625
0.012890625
0.0056396485
0.004833984
0.0
0.0
0.0
0.0
0.016918944
0.91120607
0.8805908
0.84191895
0.8137207
0.7839111
0.7581299
1.44375
1.5734619
1.5218993
1.4719483
1.4187744
1.3784912
1.3301513
1.2979248
1.2640868
1.2117187
1.1802979
1.134375
1.1005371
1.0699219
1.0320556
1.0006348
0.9748535
0.9418213
0.9152344
0.88703614
0.8548096
0.82338864
0.7951904
0.7734375
0.7420166
0.724292
0.69528806
0.6815918
0.6541992
0.62600094
0.606665
0.5849121
0.8781738
0.8499756
0.9667969
0.99821776
0.96840817
0.9297363
0.8983154
0.8854248
1.1859375
1.1472656
1.1142334
1.0747558
1.0368897
1.0062743
0.9804931
0.9522949
0.91362303
0.88381344
0.8548096
0.8338623
0.79599607
0.7645752
0.74604493
0.72106934
0.6985107
0.6783691
0.65581053
0.6316406
0.60585934
0.5824951
0.5615478
0.5470459
0.52770996
0.50837404
0.48903808
0.47131348
0.46083984
0.44392088
0.43425292
0.42539063
0.3988037
0.38430175
0.3738281
0.42941895
0.40927735
0.39960936
0.3762451
0.3738281
0.3609375
0.34482422
0.32145995
0.311792
0.306958
0.28762206
0.28278807
0.27150878
0.26184082
0.2505615
0.23444824
0.2239746
